CK9A,BLK 228-239 CHOA CHU KANG CENTRAL,1.379989,103.747505,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N
CLM,BLK 129A CLARENCE LANE,1.292483,103.814400,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.00,N
CLRG,312 CLEMENTI AVE 4,1.319049,103.763985,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
CLTR,BLK 311 CLEMENTI AVE 4,1.319360,103.765129,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.10,N
CM1,BLK 10 CANTONMENT CLOSE,1.274458,103.839218,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
CR1,BLK 1/3/15/17 BEACH ROAD,1.303271,103.863304,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.50,N
CR1A,BLK 2 BEACH ROAD,1.303698,103.864960,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
CR1B,BLK 3 BEACH ROAD,1.304036,103.865356,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
CR2,BLK 3/4 BEACH ROAD,1.304684,103.865662,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N
CR29,BLK 29/30 KELANTAN LANE,1.305784,103.856796,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
CR3,BLK 9 NORTH BRIDGE ROAD,1.305069,103.864326,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
CR30,BLK 639/640 ROWELL COURT,1.307600,103.854942,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.50,N
CR31,BLK 632/633/635 VEERASAMY ROAD,1.306250,103.854698,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.50,N
CR4,BLK 7 NORTH BRIDGE ROAD,1.304352,103.863434,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N
CR5,BLK 18/19 JALAN SULTAN,1.303236,103.862236,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.00,N
CR6,BLK 10 NORTH BRIDGE ROAD,1.305524,103.863350,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.50,N
CR7,BLK 464/463 CRAWFORD LANE,1.305506,103.862343,SURFACE CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
CSM,BLK 54 CHIN SWEE ROAD MSCP,1.287438,103.841164,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,1.90,N
CTM1,BLK 441 COMMONWEALTH AVE WEST,1.314745,103.764076,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2,2.15,N
CVBK,BLK 8C BOON KENG ROAD,1.316516,103.861031,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,6,2.15,N
CV1,BLK 1/1A TELOK PAKU ROAD,1.388329,103.988174,MECHANISED AND SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,3.80,N
CV2,BLK 3 CHANGI VILLAGE ROAD,1.389902,103.987991,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N
CV3,BLK 5 CHANGI VILLAGE ROAD,1.389983,103.986488,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,3.80,N
CV4,BLK 6 CHANGI VILLAGE ROAD,1.390171,103.988457,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N
CY,BLK 269/269A/269B CHENG YAN COURT CAR PARK,1.300626,103.853668,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0.00,N
C10,"BLK 339,341,344-345,371-381 CLEMENTI AVENUE 5",1.318463,103.768967,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
C11,"BLK 321-322,324-326 CLEMENTI AVENUE 5",1.315895,103.766144,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.30,N
C12,"BLK 301-302,305-308 CLEMENTI AVENUE 4",1.321790,103.766106,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
C13M,BLK 309A CLEMENTI AVE 4,1.320563,103.766182,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
C14M,BLK 318A CLEMENTI AVE 4,1.317392,103.765182,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,2,2.15,N
C15M,BLK 440 CLEMENTI AVE 3,1.316223,103.763931,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,6,2.15,N
C16,BLK 430-435 CLEMENTI AVE 3,1.314314,103.762482,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,3.50,N
C17,"BLK 442-444,442A CLEMENTI AVE 3",1.313858,103.763893,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
C18,BLK 426/428 CLEMENTI AVE 3,1.312272,103.763374,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.50,N
C18A,BLK 426/427 CLEMENTI AVE 3,1.311756,103.764191,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO,0,0.00,N
C20,BLK 449-451 CLEMENTI AVE 3,1.313348,103.765259,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
C20M,BLK 462A CLEMENTI AVENUE 3,1.311504,103.765648,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,18,2.15,N
C21L,BLK 454 TO 460 CLEMENTI AVE 3,1.311015,103.767044,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,0.00,N
C21M,BLK 455A CLEMENTI AVE 3,1.311661,103.766525,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
C22M,BLK 109A CLEMENTI ST 11,1.321746,103.770218,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6,1.90,N
C24,BLK 110/118 CLEMENTI STREET 13,1.324198,103.771286,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
C25,BLK 101-104 CLEMENTI STREET 14,1.322393,103.769058,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
C26,BLK 105-107 CLEMENTI STREET 12,1.322588,103.769928,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.30,N
C27,BLK 108/109 CLEMENTI STREET 11,1.322242,103.770515,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.30,N
C28,BLK 201/206 CLEMENTI AVENUE 6,1.321158,103.763336,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,2.10,N
C28M,BLK 208 CLEMENTI AVE 6,1.322362,103.762070,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6,2.15,N
C29,BLK 501-505 WEST COAST DRIVE,1.312615,103.759232,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
C29A,BLK 503 WEST COAST DRIVE,1.311361,103.759186,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,2.15,N
C3M,BLK 416A CLEMENTI AVE 1,1.309814,103.770134,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,2,2.15,N
C3ML,"BLK 419, 420 AND 420A CLEMENTI AVE 1",1.310393,103.769089,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,0.00,N
C30,BLK 507-509 WEST COAST DRIVE,1.311458,103.761421,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
C31,BLK 510/511 WEST COAST ROAD,1.310563,103.760597,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
C32,BLK 514-519 WEST COAST ROAD,1.308626,103.759079,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
C33,BLK 601-613 CLEMENTI WEST STREET 1,1.304559,103.766861,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
C34,BLK 702/703 WEST COAST ROAD,1.307010,103.760933,SURFACE CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
C35,BLK 704-714 CLEMENTI WEST STREET 2,1.305612,103.761436,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
C36,BLK 728/729 CLEMENTI WEST STREET 2,1.305310,103.763557,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
C37,"BLK 720-727,730-731 CLEMENTI WEST STREET 2",1.303538,103.763969,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,2.15,N
C38,BLK 715-717 CLEMENTI WEST STREET 2,1.302807,103.762527,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N
C39,CLEMENTI SPORTS COMPLEX,1.310291,103.762238,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
C4M,BLK 413A COMMONWEALTH AVENUE WEST,1.311480,103.770500,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,9,2.00,N
C41,CLEMENTI WOODS,1.300011,103.768600,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
C5,"BLK 358-360,362-363,366-367 CLEMENTI AVE 2",1.313103,103.769577,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
C6,BLK 328-334 CLEMENTI AVE 2,1.314488,103.767693,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
C7,BLK 349-355 CLEMENTI AVE 2,1.314884,103.770752,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
C8,BLK 335/338 CLEMENTI AVE 2,1.316675,103.768631,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
C9,BLK 340/342/343/346-348 CLEMENTI AVE 5,1.317649,103.770309,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.40,N
DRM1,BLK 104C DEPOT ROAD,1.280513,103.811546,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
DRM2,BLK 112C DEPOT ROAD,1.281299,103.807854,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
DRM3,108A DEPOT ROAD,1.280838,103.809868,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
DRM4,BLK 105 DEPOT ROAD,1.280871,103.812363,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2.15,N
DRM5,BLOCK 110 DEPOT ROAD,1.281332,103.809479,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1,2.15,Y
DRS,BLK 102A/102B DEPOT ROAD,1.280470,103.812996,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,2.15,N
DUXM,BLK 1 CANTONMENT ROAD,1.276977,103.841057,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,3,2.10,Y
DWST,BLK 89A DAWSON ROAD,1.295216,103.811974,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,4,2.15,N
DWSV,BLK 85 DAWSON ROAD,1.295307,103.809616,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,13,2.15,N
DWVT,BLK 78A DAWSON ROAD,1.294225,103.810143,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,13,2.15,N
ECM,BLK 31A EUNOS CRESCENT,1.320030,103.901627,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
EC2,BLK 12-25 EUNOS CRESCENT,1.322616,103.904442,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.40,N
EC3,BLK 5-8/11/4A EUNOS CRESCENT,1.321157,103.904472,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N
EC4,BLK 1-3/1A EUNOS CRESCENT,1.320516,103.902695,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N
EC5,BLK 9-10 EUNOS CRESCENT,1.322034,103.902664,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0.00,N
EC7,BLK 842-848 SIMS AVENUE,1.317784,103.901627,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.50,N
EC7T,BLK 842 TO 848 SIM AVENUE,1.318520,103.901833,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0.00,N
EC8,BLK 2A EUNOS MRT SIMS AVENUE,1.319227,103.903206,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N
EI1,BLK 1001-1085 EUNOS INDUSTRIAL ESTATE,1.323433,103.896851,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N
EI3,BLK 410/411/414-417 EUNOS ROAD 5,1.318846,103.898376,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
EPL,BLK 1/7 EVERTON PARK,1.277164,103.839912,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.50,N
EPM,BLK 6A EVERTON ROAD,1.276184,103.838905,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9,2.15,N
FRM,BLK 808 FRENCH ROAD MSCP,1.308759,103.861366,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9,2.50,N
FR2C,BLK 3/4 QUEEN'S ROAD,1.318278,103.807716,COVERED CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,2.40,N
FR2S,BLK 2/3/4 QUEEN'S ROAD,1.317921,103.807182,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N
FR3M,BLK 8A EMPRESS ROAD,1.316695,103.806213,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
FR4M,BLK 6A FARRER ROAD,1.316876,103.807533,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2.15,N
GBM,BLK 60A GEYLANG BAHRU,1.322772,103.868637,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
GEM,BLK 118 ALJUNIED AVE 2,1.320037,103.887604,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9,1.80,N
GEML,BLK 118 ALJUNIED AVE 2,1.319938,103.887848,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,0.00,N
GE1A,BLK 99-106/111-112 ALJUNIED CRESCENT,1.319888,103.883438,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
GE1B,BLK 114-117 ALJUNIED AVENUE 2,1.321205,103.886993,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0.00,N
GE1C,BLK 119 ALJUNIED CRESCENT,1.319759,103.886299,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
GE1D,BLK 1005-1012 ALJUNIED CRESCENT,1.321854,103.889160,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
GE1E,BLK 109-110 ALJUNIED CRESCENT,1.319721,103.884430,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
GE1F,BLK 107-108 ALJUNIED CRESCENT,1.319210,103.884239,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
GE1G,BLK 95 & 113 ALJUNIED CRESCENT,1.320962,103.886307,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N
GE2,BLK 120 TO 123 GEYLANG EAST CENTRAL,1.317945,103.884842,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.40,N
GE3,BLK 124 TO 128 GEYLANG EAST AVE 1,1.317501,103.887360,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
GE5,BLK 129-134 GEYLANG EAST AVE 1/2,1.316550,103.887566,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
GMLM,BLK 24 GHIM MOH LINK,1.308728,103.785820,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
GM1A,BLK 2A GHIM MOH ROAD,1.312555,103.786949,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,2,2.15,N
GM1B,BLK 5A GHIM MOH RD,1.312853,103.788261,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,2,2.15,N
GM1M,31A GHIM MOH LINK,1.309354,103.784370,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
GM2,BLK 7/8/9 GHIM MOH ROAD,1.311601,103.788162,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
GM2A,BLK 8A GHIM MOH RD,1.310871,103.787262,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,5,2.15,N
GM3,BLK 19/20 GHIM MOH ROAD,1.311156,103.788857,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
GM5,BLK 21 GHIM MOH ROAD,1.310382,103.788513,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N
GM6A,BLK 13A GHIM MOH RD,1.309493,103.788719,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-7PM,SUN & PH FR 7AM-10.30PM,NO,5,2.15,N
GM6B,BLK 16A GHIM MOH ROAD,1.309611,103.787651,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
GSM,BLK 2 GEYLANG SERAI,1.317207,103.898338,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,7,2.15,N
GSML,BLK 2 GEYLANG SERAI,1.317031,103.898491,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,2.15,N
HCM,BLK 104A HENDERSON CRESCENT,1.289046,103.821564,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.10,N
HDBH,BLK 480 480 LORONG 6 TOA PAYOH,1.332204,103.848320,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2.10,Y
HE1,BLK 102/103/104 HENDERSON CRESCENT,1.289222,103.822357,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N
HE12,BLK 78/81 REDHILL LANE,1.288210,103.818649,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
HE14,BLK 115 BUKIT MERAH VIEW,1.285714,103.822250,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
HE17,BLK 93/96 HENDERSON RD,1.286423,103.820389,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
HE19,ALEXANDRA RD,1.290541,103.820984,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.40,N
HE22,BLK 105 HENDERSON RD,1.290021,103.822845,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,2.20,N
HE24,BLK 116 BUKIT MERAH VIEW,1.284668,103.820984,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
HE3,BLK 116/117 BUKIT MERAH VIEW,1.284719,103.821709,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
HE4,BLK 121/122 & 127 BUKIT MERAH VIEW,1.283471,103.822784,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
HE9,BLK 118/119 BUKIT MERAH VIEW,1.283707,103.821198,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
HG1,"BLK 1,2,6,7 HOUGANG AVE 3",1.362154,103.894188,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N
HG1A,BLK 470 UPPER SERANGOON CRESCENT,1.378664,103.901787,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
HG1B,BLK 475 UPPER SERANGOON CRESCENT,1.375721,103.900688,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
HG1C,BLK 476 UPP SERANGOON VIEW,1.377390,103.903671,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,8,2.15,N
HG1D,BLK 376 HOUGANG ST 32,1.363743,103.894112,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.15,N
HG10,BLK 101-108 HOUGANG AVENUE 1,1.354548,103.890480,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.50,N
HG11,BLK 301-319 HOUGANG AVENUE 5,1.365959,103.894981,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
HG12,BLK 320-324 HOUGANG AVENUE 5,1.366695,103.898163,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
HG13,BLK 325/326 HOUGANG AVENUE 7,1.367835,103.898567,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.00,N
HG14,"BLK 327-328,332-334,358-363 HOUGANG AVENUE 5",1.369198,103.896431,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,5.40,N
HG15,BLK 208-210 HOUGANG STREET 21,1.358961,103.886711,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,9.99,N
HG16,BLK 211-212 HOUGANG STREET 21,1.359726,103.888092,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,9.99,N
HG17,BLK 231/233/235/237 HOUGANG STREET 21,1.357675,103.887955,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N
HG18,BLK 230/232/234/236/238 HOUGANG AVENUE 1,1.358056,103.888954,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,2.40,N
HG19,BLK 138-145 LORONG AH SOO,1.352845,103.883804,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.40,N
HG2,BLK 15-18 HOUGANG AVE 3,1.362916,103.892029,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N
HG2A,BLK 473 UPP SERANGOON CRESCENT,1.376372,103.900719,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,2,2.15,N
